src,dst
27827,30537
27828,31657
27829,27938
27829,31012
27830,29470
27830,30548
27831,31072
27834,30903
27834,30950
27835,28615
27836,28993
27836,29939
27837,33258
27838,31684
27845,28165
27846,28982
27846,29763
27847,31510
27848,31252
27849,32705
27853,28582
27854,31953
27856,30247
27857,33233
27859,29573
27860,30975
27860,31850
27865,32622
27866,32593
27871,28706
27871,30696
27875,32711
27879,29891
27879,32454
27880,31720
27881,28269
27882,31113
27883,32867
27885,33355
27886,33132
27888,29823
27889,33382
27890,30733
27892,28201
27892,28271
27893,29306
27893,32271
27894,28352
27897,30512
27899,29768
27900,31758
27900,33125
27901,33317
27904,33285
27905,31894
27905,32766
27906,30131
27906,31379
27907,29885
27909,29489
27913,32119
27914,28990
27916,28333
27917,28769
27919,30527
27920,31079
27920,33260
27921,30125
27921,31714
27923,28268
27924,29621
27924,31145
27925,31896
27926,28456
27926,29241
27927,29115
27933,31317
27934,31733
27938,31012
27939,31427
27945,30747
27947,28667
27952,32231
27952,33443
27953,30126
27955,32165
27955,32965
27956,28618
27958,30446
27959,31108
27963,28159
27963,30706
27965,32036
27965,32505
27966,31845
27967,28088
27967,32201
27972,30574
27974,32415
27975,31199
27979,28532
27980,28827
27982,30003
27984,28681
27989,30551
27989,31839
27990,28066
27990,31175
27991,29074
27993,29744
27994,32441
27995,28284
27997,32125
27998,32252
27999,33271
28001,31246
28002,28226
28002,30632
28003,30843
28004,28014
28007,32344
28008,30510
28009,29533
28011,29170
28011,30970
28012,31199
28016,28581
28016,30400
28022,29454
28023,31467
28024,28041
28028,28260
28028,31425
28030,30263
28035,31941
28035,32247
28039,29155
28039,33363
28040,28928
28042,30710
28042,31440
28042,32514
28043,32780
28045,32517
28046,31356
28048,28932
28050,32933
28051,32906
28052,28216
28052,31117
28055,31285
28058,28632
28060,28061
28062,31906
28063,28609
28064,31634
28064,32669
28065,31187
28066,31175
28068,31427
28069,31478
28070,28147
28070,28500
28070,29200
28070,32692
28071,33429
28077,29048
28077,32259
28080,28153
28080,30380
28081,29413
28083,29702
28084,29507
28085,29394
28085,32303
28088,31769
28091,31233
28092,33237
28094,28330
28095,28470
28095,32764
28096,28975
28097,30287
28097,31579
28097,32269
28098,33430
28099,28380
28099,32190
28101,32165
28102,32100
28107,32748
28111,28602
28112,30311
28116,32660
28117,29110
28118,32202
28118,32727
28125,28838
28129,29294
28129,33249
28132,28376
28132,30843
28133,29120
28134,30670
28134,31360
28135,30283
28136,28460
28136,30613
28138,28165
28139,31142
28140,30575
28142,30704
28145,29959
28145,33027
28147,32692
28151,31842
28154,29888
28154,32945
28155,30660
28159,30706
28160,33035
28162,29153
28162,30534
28163,28736
28166,32991
28167,29473
28167,29828
28170,32042
28172,31859
28181,32859
28181,33058
28185,33484
28188,33387
28189,30881
28191,31236
28193,32352
28194,28508
28195,30699
28196,28737
28197,29396
28198,28685
28200,29627
28200,30492
28202,33131
28207,31640
28208,30370
28214,32706
28214,32806
28214,33346
28216,31117
28217,30432
28217,32556
28218,29806
28218,32739
28220,29271
28222,29892
28223,30859
28226,30632
28227,28501
28234,29686
28235,28796
28238,31317
28241,30305
28243,29131
28243,31788
28246,33093
28247,30921
28249,28401
28250,31041
28251,31756
28253,32474
28254,32099
28255,30006
28257,31661
28258,32687
28259,31749
28260,31425
28264,30369
28264,32494
28265,31001
28266,29139
28266,32246
28271,30347
28272,29409
28280,29677
28282,28834
28284,29310
28284,32714
28286,30757
28287,30202
28289,30053
28290,29380
28294,31177
28298,29696
28300,33424
28302,29683
28304,31453
28307,32018
28309,30818
28310,30416
28311,29687
28316,33008
28318,31936
28319,33345
28321,30428
28321,32998
28322,31776
28322,32741
28323,28797
28324,32055
28325,29559
28326,32599
28328,29936
28336,29799
28336,32601
28336,33135
28340,29031
28340,29897
28345,29563
28358,32731
28359,31378
28359,31609
28360,32960
28361,33241
28362,31015
28363,29584
28364,30561
28365,28385
28368,28849
28370,29151
28373,32195
28374,29522
28374,31469
28375,32715
28376,28741
28377,30730
28378,32666
28381,29648
28382,30655
28386,31180
28387,32613
28389,28606
28390,31681
28391,30087
28393,30371
28397,28628
28398,29336
28401,30624
28407,30937
28407,33256
28411,30791
28412,29705
28412,30134
28418,33181
28420,29278
28420,32985
28421,30260
28427,30728
28430,33324
28437,29752
28439,28496
28439,29498
28440,28630
28443,33423
28444,30715
28445,30578
28445,30766
28445,32226
28449,31280
28453,30441
28462,33042
28466,30586
28467,29062
28467,29171
28467,29961
28467,32571
28468,31990
28468,32789
28469,30815
28476,31962
28478,29430
28478,31149
28480,31595
28481,33107
28486,32987
28487,32749
28489,29079
28489,30876
28491,29287
28495,30965
28495,31654
28497,30583
28497,30724
28497,32953
28499,30104
28499,32113
28500,29200
28501,32799
28506,31234
28508,29006
28511,32414
28512,31296
28518,28924
28518,32219
28521,28675
28521,32326
28523,28637
28524,30508
28526,30407
28528,30306
28528,30866
28528,32551
28528,33456
28529,33491
28530,32626
28532,29653
28536,33068
28537,33231
28539,30938
28541,32141
28545,32210
28546,31104
28551,32985
28552,32367
28555,29906
28555,31372
28555,32654
28557,32067
28561,30426
28564,30302
28565,28690
28566,29585
28567,28891
28569,30182
28570,31357
28572,29075
28572,29577
28573,29037
28573,32374
28574,30059
28574,30550
28575,29640
28576,32485
28578,31441
28579,29177
28583,28765
28585,33152
28592,30241
28595,30466
28596,29416
28598,33353
28601,33147
28604,29194
28604,29719
28607,29855
28607,30270
28607,30802
28612,30760
28613,31747
28614,29415
28615,33410
28616,31642
28616,31708
28623,29293
28623,30264
28623,32903
28627,30863
28631,33445
28633,32112
28636,29357
28638,31864
28638,31929
28639,31076
28639,33345
28643,30026
28644,30308
28645,29317
28649,31607
28649,31848
28651,30521
28653,31607
28654,31692
28655,31486
28656,29717
28656,30039
28657,31726
28659,31459
28662,28691
28666,32919
28671,31526
28672,30469
28674,30796
28675,32326
28677,29888
28678,33299
28679,31255
28679,33394
28680,31395
28684,30022
28686,33257
28691,32267
28692,32645
28693,30100
28694,28918
28697,28981
28699,29262
28699,30648
28699,33287
28700,28808
28700,32946
28701,32078
28701,33328
28703,29438
28703,31085
28705,32037
28706,30324
28707,28820
28707,32424
28708,32399
28711,31800
28713,30836
28713,31384
28717,32658
28718,32609
28720,32206
28722,29094
28724,30386
28725,29695
28725,30410
28727,30248
28727,31699
28727,32729
28729,31355
28729,31596
28730,31252
28732,33163
28732,33385
28733,28805
28734,29297
28735,33137
28737,29968
28737,31549
28738,32502
28739,29679
28739,30425
28740,32579
28741,30843
28745,29481
28745,34742
28746,29057
28746,30810
28752,33094
28753,29508
28758,31851
28762,29590
28762,33186
28767,31228
28768,28782
28774,32275
28775,29420
28775,30904
28775,31154
28777,33477
28778,30544
28779,33264
28780,29977
28781,31405
28783,30496
28783,32939
28787,28988
28787,29109
28788,32008
28789,28999
28789,30179
28789,31551
28793,32476
28798,32071
28799,29734
28799,31705
28800,31086
28802,29856
28806,32061
28807,29450
28808,32946
28809,30067
28817,33398
28820,32424
28821,32815
28824,29762
28824,30421
28824,32432
28831,30688
28832,28895
28840,31780
28841,33229
28843,31191
28843,31985
28843,32898
28849,30102
28850,29533
28850,29941
28851,32854
28852,30536
28855,33004
28861,29690
28862,31594
28866,31641
28867,32971
28871,31695
28871,32162
28871,33198
28872,29693
28874,31703
28876,32971
28877,29836
28879,29521
28880,31638
28880,33465
28882,30154
28886,29434
28887,32965
28890,32373
28890,32955
28892,31606
28893,32314
28894,32536
28899,28956
28899,32434
28902,31816
28905,29870
28907,30332
28907,31820
28916,31795
28919,31045
28921,32168
28924,32219
28929,32366
28930,32505
28933,30197
28933,32521
28933,33490
28934,30047
28934,31511
28937,29900
28939,29192
28940,32426
28943,31589
28944,30039
28944,33025
28946,30846
28948,29373
28950,32698
28952,31731
28953,30353
28954,30680
28958,29684
28963,30214
28963,32306
28963,33172
28964,32348
28969,32360
28969,32889
28971,29418
28971,32883
28972,29972
28973,31524
28973,31827
28977,30899
28978,30829
28980,30208
28980,31743
28982,29763
28983,31679
28984,31880
28986,29470
28987,29315
28988,31106
28989,32080
28991,31672
28993,31414
28995,29274
28996,32447
28999,31551
29005,31153
29005,32324
29007,29108
29008,29333
29008,31777
29009,30195
29009,31776
29010,29977
29017,30880
29020,32233
29024,29772
29024,32820
29025,33378
29035,32503
29036,32466
29039,32515
29040,31380
29043,31000
29045,33342
29046,29214
29047,29982
29049,31876
29051,30278
29053,29222
29054,32914
29056,32960
29057,30810
29059,29073
29059,30242
29061,31216
29061,32976
29062,29171
29065,30116
29065,31476
29065,33049
29069,30878
29073,29826
29073,30242
29075,29577
29078,32294
29081,30575
29082,32532
29084,31385
29084,31601
29087,31128
29087,32838
29091,29949
29092,33164
29093,30312
29096,31821
29097,30687
29098,33175
29099,29529
29101,29778
29101,32525
29103,31452
29104,29312
29106,34742
29106,35183
29109,31190
29111,29786
29111,30324
29125,31142
29127,29911
29129,30332
29131,31788
29133,32335
29139,32246
29143,30907
29143,31306
29144,36593
29146,29798
29147,30869
29148,29825
29152,32554
29154,29769
29155,33363
29160,32866
29162,32826
29164,31902
29164,32908
29168,30914
29169,32409
29174,30357
29175,30299
29180,33176
29180,33294
29181,29274
29182,33446
29184,29769
29184,30307
29185,29189
29188,31132
29193,29559
29194,29719
29194,32222
29195,31395
29198,32091
29199,30289
29201,32421
29204,30060
29204,30099
29210,29279
29210,31447
29211,30055
29211,31354
29212,32713
29213,29361
29215,30784
29217,29535
29217,31359
29218,29847
29220,30327
29224,29606
29225,31837
29225,32059
29228,32614
29230,33482
29238,31562
29239,32264
29240,29345
29243,30217
29244,32318
29252,30605
29253,33447
29254,32784
29257,31768
29262,30648
29262,33287
29267,29520
29268,30152
29269,30680
29269,30993
29277,33314
29278,32985
29279,31447
29280,32080
29280,33205
29281,32212
29282,30726
29284,32318
29291,32980
29293,30264
29294,33249
29296,31655
29296,32197
29302,29657
29303,33251
29308,33045
29309,30639
29310,32714
29317,30209
29318,30364
29323,29431
29323,30778
29323,33471
29326,31171
29329,29756
29330,31210
29331,31585
29334,29724
29336,31268
29344,32662
29346,29958
29348,30606
29349,32144
29350,32019
29352,31613
29353,29526
29356,29827
29358,30911
29358,32760
29362,32302
29369,33305
29370,33259
29373,30026
29374,32868
29376,30699
29380,31937
29381,32009
29386,31078
29387,29583
29389,31658
29391,32635
29392,32690
29394,32303
29394,32978
29398,32403
29402,31810
29402,32460
29403,31653
29403,33240
29404,32437
29407,33439
29410,31930
29418,32883
29420,31154
29427,32759
29429,32565
29430,31149
29433,29565
29434,29993
29436,30295
29440,29643
29443,31685
29445,30868
29447,29929
29448,32412
29449,29916
29453,30700
29453,33165
29455,32839
29460,31120
29465,31061
29467,33129
29469,30187
29475,32128
29476,33441
29477,29905
29478,30915
29486,29816
29486,33031
29491,30174
29492,31181
29494,33199
29495,33330
29497,29871
29501,30120
29502,35029
29503,30023
29505,33272
29506,32794
29509,31100
29513,32345
29515,33419
29516,30229
29516,31253
29516,32262
29518,30563
29519,31287
29523,30181
29523,32892
29527,31291
29527,31483
29534,32053
29536,31645
29539,30705
29539,30800
29540,31254
29541,31547
29541,32958
29546,30962
29549,30335
29549,31628
29550,30093
29550,32663
29551,32988
29551,33338
29557,33014
29560,33321
29562,30987
29564,30336
29568,30310
29568,32939
29569,30442
29569,31854
29570,29901
29574,30973
29574,33395
29578,33413
29579,32621
29580,33486
29584,33424
29588,32552
29589,30876
29590,33186
29591,29848
29592,33064
29597,31560
29598,32159
29600,31276
29600,31893
29600,32832
29602,30580
29610,32940
29611,33475
29612,32243
29613,31222
29616,29891
29619,32798
29623,30931
29626,32806
29627,30492
29628,29976
29631,29934
29632,31736
29633,32456
29635,30123
29637,29997
29638,31502
29644,32110
29651,30142
29653,29886
29653,29903
29658,29832
29659,31651
29659,31656
29659,32471
29660,33387
29661,31798
29666,32504
29667,32719
29669,29953
29669,31630
29674,29686
29676,30964
29678,30495
29679,30425
29680,31237
29680,32298
29681,32252
29682,32682
29689,33389
29692,31655
29692,32197
29694,29730
29695,30410
29696,31448
29698,31334
29703,30792
29704,29810
29710,33339
29711,32385
29711,32677
29712,31481
29717,30039
29719,30146
29723,32800
29725,31857
29730,31212
29730,32378
29732,30739
29734,31705
29735,31166
29738,30058
29739,31954
29742,31666
29746,32941
29747,31858
29748,33248
29753,32831
29757,30303
29767,32470
29768,30490
29769,30307
29770,31371
29773,32656
29778,32525
29779,32772
29782,32535
29788,33374
29789,32175
29794,32030
29795,32855
29799,32601
29806,32739
29809,30110
29809,30603
29810,29912
29811,33343
29816,33031
29820,32359
29821,32188
29826,31951
29831,30591
29838,30330
29839,30530
29841,31165
29841,32418
29846,31942
29848,32781
29850,32618
29851,30523
29851,32949
29853,30244
29854,30645
29854,33269
29855,30270
29857,30167
29859,29892
29862,32156
29865,33076
29868,31364
29874,32704
29876,31951
29877,30121
29878,30576
29878,32155
29883,32625
29886,29903
29888,32945
29889,32508
29895,30403
29896,32536
29899,32362
29907,33110
29908,32264
29910,31844
29911,32348
29912,32752
29914,32292
29914,32354
29914,33330
29915,30419
29918,31307
29918,32209
29930,30247
29930,30790
29931,30884
29933,30896
29937,30391
29940,30276
29942,30968
29943,30981
29945,31914
29948,31027
29951,30174
29953,31630
29957,31774
29959,33027
29969,31893
29970,31648
29973,30814
29973,31597
29978,32067
29984,33484
29987,31946
29987,32056
29995,30755
29998,30851
29999,30281
30004,32651
30007,31170
30009,32480
30011,31119
30014,30320
30016,32581
30019,30252
30020,31618
30023,31270
30024,32803
30025,30440
30029,30464
30032,31211
30033,31283
30034,30718
30034,32920
30035,32792
30035,33477
30036,31822
30038,32537
30038,33124
30040,30734
30042,32721
30047,31511
30048,31884
30052,32863
30053,32283
30054,31797
30055,31354
30057,30717
30057,31745
30058,30511
30058,32065
30066,30228
30071,30919
30079,30457
30080,33048
30082,32972
30084,31578
30084,31861
30086,33109
30087,31316
30092,30838
30092,32144
30095,31636
30099,31495
30103,31752
30107,31058
30107,31122
30109,32689
30111,30447
30111,31303
30114,32780
30116,33049
30122,30227
30131,31379
30138,33493
30140,31263
30141,31086
30149,31434
30151,33414
30153,32598
30156,30647
30159,31629
30161,30221
30161,32540
30162,33188
30163,33220
30165,30674
30166,33244
30169,31751
30170,31313
30177,30583
30177,30724
30179,31081
30181,32892
30183,33302
30185,31131
30186,32035
30188,32539
30188,33000
30197,33490
30198,32488
30206,33304
30207,31683
30208,31743
30210,32733
30212,30319
30213,32631
30214,32306
30215,31378
30216,30911
30216,32760
30217,33159
30219,31192
30220,30507
30223,31995
30225,31874
30225,33034
30229,31253
30229,32262
30233,30565
30234,31287
30239,30634
30246,31870
30246,32034
30248,31699
30248,32729
30250,30656
30253,33166
30259,31887
30265,32319
30268,30296
30270,30802
30284,32119
30284,32934
30285,30901
30287,31579
30287,32269
30294,30412
30294,31018
30297,30842
30298,30627
30299,31075
30301,30785
30302,33426
30304,31543
30310,31711
30310,31886
30312,31263
30313,33231
30321,33044
30322,30538
30325,31158
30330,32623
30331,30865
30336,33210
30337,32327
30337,32603
30338,32336
30342,33371
30344,30654
30345,32087
30352,32612
30353,32297
30354,32020
30361,31518
30365,33113
30366,32648
30367,32664
30369,32494
30375,30913
30375,32027
30378,30473
30380,32699
30385,31515
30387,32140
30404,32665
30405,33459
30408,31335
30409,30651
30409,31497
30410,33154
30412,32814
30413,30465
30421,32432
30422,32177
30428,32998
30433,30664
30434,33449
30435,32607
30437,30633
30438,32716
30441,31031
30442,31854
30446,31100
30447,31303
30448,33358
30452,32207
30453,33015
30456,31829
30462,33341
30464,33271
30467,31394
30468,32979
30471,31088
30474,31702
30474,32169
30476,32407
30483,30982
30484,32616
30486,31594
30489,30845
30491,31896
30491,32568
30494,30875
30506,33191
30513,32493
30514,31421
30519,30708
30522,31235
30523,32949
30529,32579
30531,31981
30531,35340
30531,36104
30533,31533
30534,32644
30543,31586
30546,32357
30549,31441
30552,33092
30555,32680
30560,32410
30562,32166
30563,30768
30564,32686
30566,32952
30570,32406
30572,31267
30573,33352
30578,30765
30578,30766
30583,30724
30585,32131
30597,31938
30601,31693
30606,32585
30609,30750
30610,30619
30611,32910
30614,31799
30631,30731
30631,31871
30641,32932
30646,31995
30650,32323
30653,31718
30653,33301
30657,31713
30662,30943
30663,33263
30665,32339
30665,32491
30669,32072
30670,31360
30672,32657
30673,32026
30675,33109
30676,32444
30679,31216
30683,31627
30694,30984
30697,32922
30700,33165
30705,30800
30707,33111
30709,31251
30710,31440
30716,32299
30718,32920
30721,31227
30724,32953
30725,31123
30728,32929
30731,31871
30731,33457
30733,33155
30739,30749
30743,31624
30750,31346
30750,32413
30765,30766
30767,33265
30774,31986
30774,32189
30775,32529
30778,33471
30784,32589
30799,31493
30799,33253
30814,31597
30817,32154
30824,33480
30832,32637
30835,31811
30835,32338
30837,31430
30838,32144
30840,33355
30848,31722
30849,33059
30849,33370
30850,33121
